AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,file,face,label
0.27703937888145447,0.10721645504236221,0.7120473980903625,0.41750213503837585,0.1010659858584404,0.0,0.12511201202869415,0.5697373747825623,1.0,0.029859980568289757,0.2453608512878418,0.1739889532327652,0.35632526874542236,1.0,0.5109757781028748,0.02521037496626377,0.9996304512023926,0.6107528209686279,0.35868701338768005,0.05114470422267914,cucduvud_3.png,0,surprise
0.35494962334632874,0.0982387512922287,0.7974731922149658,0.4334642291069031,0.13424359261989594,0.0,0.27767446637153625,0.8937140107154846,0.0,0.036334674805402756,0.24784059822559357,0.46295297145843506,0.28738048672676086,1.0,0.7186851501464844,0.010968443937599659,0.9999352693557739,0.9207164645195007,0.12039060145616531,0.13902175426483154,vqnamybe_3.png,0,surprise
0.491091787815094,0.3319401741027832,0.6983426213264465,0.6587689518928528,0.09237334877252579,0.0,0.1277836412191391,0.6457259654998779,0.0,0.023710422217845917,0.16992583870887756,0.26485392451286316,0.28112560510635376,1.0,0.5057442784309387,0.031034350395202637,0.9946286082267761,0.859343945980072,0.4403069317340851,0.06430764496326447,eqtkxinb_3.png,0,surprise
0.4839581847190857,0.2229938805103302,0.8899382948875427,0.4922025501728058,0.1390785425901413,0.0,0.16562210023403168,0.15893469750881195,0.0,0.031696073710918427,0.05578737333416939,0.1880236119031906,0.28983715176582336,1.0,0.3081980049610138,0.03172443434596062,0.9987151622772217,0.5377668142318726,0.11881886422634125,0.09009408950805664,melvpral_3.png,0,surprise
0.4774670898914337,0.3401571810245514,0.7045260667800903,0.29158714413642883,0.5345555543899536,1.0,0.5327014923095703,0.5710331797599792,1.0,0.7005539536476135,0.4933505952358246,0.3784293234348297,0.2711140811443329,1.0,0.44190460443496704,0.014234109781682491,0.9997742772102356,0.8447852730751038,0.04973120242357254,0.22635935246944427,melvpral_3.png,1,surprise
0.38200080394744873,0.13445642590522766,0.9022262096405029,0.4526360034942627,0.23957304656505585,0.0,0.22283600270748138,0.02126835472881794,0.0,0.062412213534116745,0.21023249626159668,0.5371373891830444,0.31497880816459656,1.0,0.3846207559108734,0.10092607885599136,0.9998772144317627,0.7963049411773682,0.16484732925891876,0.17760218679904938,pojoopop_3.png,0,surprise
0.5500203371047974,0.24485114216804504,0.5957654118537903,0.5095688700675964,0.1306690275669098,0.0,0.12031272053718567,0.3665136694908142,0.0,0.0544111393392086,0.0743405818939209,0.24867354333400726,0.4587772488594055,0.0,0.3207353353500366,0.05424623191356659,0.9887864589691162,0.27726054191589355,0.31764885783195496,0.06173156201839447,alzbfyrn_3.png,0,surprise
0.37988531589508057,0.05604507401585579,0.8517715334892273,0.34458762407302856,0.13314811885356903,0.0,0.13871079683303833,0.07056385278701782,1.0,0.04752248525619507,0.158217191696167,0.1850336194038391,0.3212949335575104,1.0,0.21210451424121857,0.01394796371459961,0.9997597336769104,0.9251684546470642,0.10336868464946747,0.13740786910057068,krmeebtm_3.png,0,surprise
0.4738944172859192,0.27036240696907043,0.3672090768814087,0.7088804841041565,0.1341213434934616,0.0,0.14855055510997772,0.019658377394080162,1.0,0.05183282122015953,0.31729772686958313,0.3556203246116638,0.4462103843688965,1.0,0.44336754083633423,0.055895619094371796,0.9977978467941284,0.9332664012908936,0.11808256059885025,0.1264568418264389,fttytjgc_3.png,0,surprise
0.37504467368125916,0.1261478215456009,0.7575538754463196,0.5853846669197083,0.12719489634037018,0.0,0.1268852949142456,0.004140923265367746,0.0,0.04955516383051872,0.15973632037639618,0.09942729771137238,0.4254034459590912,1.0,0.23006035387516022,0.014017656445503235,0.9997912049293518,0.916557252407074,0.023271793499588966,0.04045967757701874,uurxhten_3.png,0,surprise
0.40902841091156006,0.07839818298816681,0.7714717388153076,0.5367965698242188,0.17073138058185577,0.0,0.18355675041675568,0.4089023172855377,0.0,0.0598769411444664,0.068320631980896,0.7278858423233032,0.44250789284706116,1.0,0.5051884651184082,0.04904240369796753,0.9623156189918518,0.5982292294502258,0.060109641402959824,0.0742877647280693,mrmgfmqw_3.png,0,surprise
0.3081097900867462,0.08432318270206451,0.8622354865074158,0.48575836420059204,0.19080190360546112,0.0,0.13353516161441803,0.4138627052307129,1.0,0.03642576187849045,0.06973546743392944,0.21794393658638,0.25306305289268494,1.0,0.4699721336364746,0.026295486837625504,0.999788224697113,0.6936525702476501,0.16742990911006927,0.126837819814682,cpebixcq_3.png,0,surprise
0.35459432005882263,0.2266339212656021,0.21777023375034332,0.7431759834289551,0.10969728231430054,0.0,0.12394935637712479,0.027626849710941315,0.0,0.06044043228030205,0.13385801017284393,0.13232775032520294,0.22988365590572357,1.0,0.3140818178653717,0.01422134879976511,0.9996622800827026,0.8754814863204956,0.041749369353055954,0.04411735758185387,khcaglme_3.png,0,surprise
0.46317699551582336,0.11408877372741699,0.764894425868988,0.7140612006187439,0.09226768463850021,0.0,0.13107125461101532,0.1681787222623825,0.0,0.021997952833771706,0.08846237510442734,0.2082553654909134,0.5114380121231079,0.0,0.3460646867752075,0.2586023211479187,0.7516369223594666,0.0595356822013855,0.07779061049222946,0.032685838639736176,khcaglme_3.png,1,surprise
0.4600442945957184,0.24917232990264893,0.5219413638114929,0.7399227619171143,0.08197038620710373,0.0,0.11411920934915543,0.003468932816758752,1.0,0.020299719646573067,0.07699955999851227,0.3524210453033447,0.453811913728714,0.0,0.2650306224822998,0.1369725614786148,0.9529306888580322,0.26801925897598267,0.15775692462921143,0.05262945964932442,pceskzjd_3.png,0,surprise
0.5404771566390991,0.2030317783355713,0.7575681209564209,0.5922160148620605,0.1905667781829834,0.0,0.13393302261829376,0.33665338158607483,0.0,0.048359643667936325,0.06912833452224731,0.1524149477481842,0.28383365273475647,1.0,0.41283169388771057,0.018240272998809814,0.9986905455589294,0.8656901717185974,0.08838071674108505,0.08012247830629349,zkaejuwl_3.png,0,surprise
0.3140377104282379,0.2602260112762451,0.6886143088340759,0.48571765422821045,0.08182913810014725,0.0,0.11960722506046295,0.7608903050422668,0.0,0.01487683691084385,0.10643813014030457,0.21247990429401398,0.2615547776222229,1.0,0.6576558947563171,0.061117324978113174,0.9617528915405273,0.5899401903152466,0.2797793745994568,0.026558715850114822,wqkzqqvy_3.png,0,surprise
0.5928243398666382,0.21736948192119598,0.48651933670043945,0.3469673693180084,0.2176091969013214,1.0,0.24769847095012665,0.4032631814479828,0.0,0.18327143788337708,0.09211308509111404,0.11799532920122147,0.22329649329185486,1.0,0.3463863730430603,0.009790848940610886,0.9999827146530151,0.8771582245826721,0.07323886454105377,0.08248738944530487,lfqyocvm_3.png,0,surprise
0.5494977235794067,0.16256015002727509,0.818182647228241,0.7014169096946716,0.1263495534658432,0.0,0.18194462358951569,0.40764686465263367,0.0,0.08367210626602173,0.25121593475341797,0.22812765836715698,0.30115076899528503,1.0,0.4945153295993805,0.005991153419017792,0.9998601675033569,0.9354760050773621,0.25729790329933167,0.027372878044843674,wjjygjvj_3.png,0,surprise
0.3767814636230469,0.2752367854118347,0.44648507237434387,0.5663290619850159,0.07967595010995865,1.0,0.13040843605995178,0.17092446982860565,1.0,0.09833016246557236,0.1807372272014618,0.1188608855009079,0.34645113348960876,1.0,0.3822286128997803,0.034141458570957184,0.8632299304008484,0.4221383333206177,0.057786550372838974,0.036114033311605453,fojuwvxh_3.png,0,surprise
0.24572260677814484,0.23842033743858337,0.6079865097999573,0.5914537906646729,0.09013105183839798,1.0,0.16831015050411224,0.007096999324858189,1.0,0.2004227340221405,0.4311385154724121,0.13355937600135803,0.2972693145275116,1.0,0.12448526918888092,0.05037057772278786,0.9939756989479065,0.5587227940559387,0.03417958319187164,0.04590386152267456,zoftjjst_3.png,0,surprise
0.3208107054233551,0.09114289283752441,0.6194019913673401,0.6831238865852356,0.1429729163646698,0.0,0.1340753436088562,0.19485057890415192,1.0,0.03272530436515808,0.1813364177942276,0.3287537395954132,0.3649754822254181,1.0,0.4204132854938507,0.038852643221616745,0.9994494318962097,0.3589077889919281,0.12336964905261993,0.09979738295078278,ztcoaext_3.png,0,surprise
0.4077894687652588,0.20434509217739105,0.6197856664657593,0.7115098237991333,0.10337992757558823,0.0,0.23365285992622375,0.24447795748710632,0.0,0.23248140513896942,0.2592579126358032,0.12171915918588638,0.25444117188453674,1.0,0.3002830743789673,0.006244273856282234,0.9985045194625854,0.9685733914375305,0.07013238221406937,0.05600462108850479,rtetvbsu_3.png,0,surprise
0.3774447441101074,0.1253722608089447,0.6966397166252136,0.4766313135623932,0.08827059715986252,0.0,0.21903711557388306,0.5446124076843262,0.0,0.05529873073101044,0.38909319043159485,0.4010176658630371,0.3671225607395172,1.0,0.28219515085220337,0.0210360549390316,0.9999710321426392,0.8641085624694824,0.036242857575416565,0.028269318863749504,xmrjcpkj_3.png,0,surprise
0.24464693665504456,0.10234763473272324,0.4157354235649109,0.5509862303733826,0.24236702919006348,0.0,0.1567496806383133,0.2772025763988495,1.0,0.08069086819887161,0.0598619282245636,0.18182295560836792,0.22629399597644806,1.0,0.29814571142196655,0.013117288239300251,0.9997180104255676,0.8583915829658508,0.05965259671211243,0.1456236094236374,ojnvzpri_3.png,0,surprise
0.2861415445804596,0.343302845954895,0.46355539560317993,0.6678458452224731,0.07576268166303635,1.0,0.2328374981880188,0.14350110292434692,0.0,0.2888660132884979,0.3929159641265869,0.29949477314949036,0.2579890787601471,1.0,0.28146880865097046,0.02748088911175728,0.999930739402771,0.8168237209320068,0.09772010147571564,0.031920257955789566,cbqhfqhg_3.png,0,surprise
0.4616982340812683,0.28879091143608093,0.7326645255088806,0.58688884973526,0.19555158913135529,1.0,0.16797460615634918,0.5597274899482727,0.0,0.10972132533788681,0.097083680331707,0.06750936806201935,0.26370683312416077,1.0,0.20173949003219604,0.0060783205553889275,0.9999034404754639,0.8926981687545776,0.08535349369049072,0.11477423459291458,asddkkkk_3.png,0,surprise
0.2734556198120117,0.23172473907470703,0.48056432604789734,0.7297956347465515,0.128605917096138,0.0,0.11825554072856903,0.07360830157995224,1.0,0.02477225661277771,0.16225023567676544,0.13911072909832,0.3719741702079773,1.0,0.385110080242157,0.033132828772068024,0.9967593550682068,0.8077605366706848,0.01695949397981167,0.08983705192804337,zwotwatl_3.png,0,surprise
0.5697224140167236,0.08738412708044052,0.47460654377937317,0.5393650531768799,0.1311931014060974,0.0,0.16765034198760986,0.8131000995635986,0.0,0.12452982366085052,0.2912256121635437,0.14371483027935028,0.40551286935806274,1.0,0.21538129448890686,0.01629241742193699,0.9988381266593933,0.3398381769657135,0.20570535957813263,0.036289941519498825,whszdxnp_3.png,0,surprise
0.2616104185581207,0.1134057268500328,0.39298582077026367,0.7106333374977112,0.05606791004538536,0.0,0.1424998790025711,0.07842760533094406,0.0,0.03949024900794029,0.20584340393543243,0.24243943393230438,0.3627573251724243,1.0,0.36042746901512146,0.006900683511048555,0.9993695616722107,0.8504689931869507,0.07191334664821625,0.0331425666809082,qrksgfai_3.png,0,surprise
0.38205474615097046,0.14591050148010254,0.5983731746673584,0.40495723485946655,0.10379423946142197,0.0,0.20384258031845093,0.11072002351284027,1.0,0.03978659585118294,0.18886303901672363,0.1945510059595108,0.34958213567733765,1.0,0.33643606305122375,0.08710380643606186,0.9745618104934692,0.6638184785842896,0.053283318877220154,0.09154459834098816,zafkhrga_3.png,0,surprise
0.40260568261146545,0.22650092840194702,0.6963870525360107,0.4173559844493866,0.11129412055015564,0.0,0.1327008754014969,0.016621336340904236,1.0,0.026889581233263016,0.1490062177181244,0.057184021919965744,0.44183143973350525,0.0,0.31779104471206665,0.349541574716568,0.35021933913230896,0.0760403648018837,0.045503392815589905,0.033663246780633926,fbnnepzj_3.png,0,surprise
0.34333327412605286,0.20783910155296326,0.2899954617023468,0.696465015411377,0.0920557752251625,0.0,0.1270831823348999,0.007929129526019096,0.0,0.015669716522097588,0.1470073014497757,0.4884238839149475,0.3775240182876587,1.0,0.34063565731048584,0.06954710930585861,0.7849874496459961,0.21851536631584167,0.0635911077260971,0.05839965119957924,ctpoagcc_3.png,0,surprise
0.40789979696273804,0.15269936621189117,0.5899085998535156,0.6341157555580139,0.05362139269709587,0.0,0.18787255883216858,0.033675916492938995,0.0,0.026019880548119545,0.24986110627651215,0.16863852739334106,0.29154857993125916,0.0,0.25471585988998413,0.20637796819210052,0.5159257054328918,0.16283495724201202,0.2388170063495636,0.037633299827575684,wceelbeh_3.png,0,surprise
0.3942839205265045,0.0837346613407135,0.826871395111084,0.5440932512283325,0.1305224448442459,0.0,0.2326243668794632,0.15518955886363983,0.0,0.05041002854704857,0.18529129028320312,0.1626964807510376,0.29287341237068176,1.0,0.25359001755714417,0.005334502086043358,0.9999207258224487,0.9741504192352295,0.04370052367448807,0.06067204475402832,crskduzr_3.png,0,surprise
0.5455052256584167,0.18623623251914978,0.5229613184928894,0.46174249053001404,0.07524807751178741,0.0,0.15163111686706543,0.03057912364602089,0.0,0.060343820601701736,0.2627094089984894,0.1384604424238205,0.31729236245155334,1.0,0.28203877806663513,0.023444632068276405,0.999946117401123,0.9337126612663269,0.04902290552854538,0.09251295030117035,wsilvbnt_3.png,0,surprise
0.5224506258964539,0.24831423163414001,0.4056006371974945,0.7459971308708191,0.09541121870279312,1.0,0.24731263518333435,0.2275344282388687,0.0,0.06418808549642563,0.19851912558078766,0.163509801030159,0.25049105286598206,1.0,0.22456200420856476,0.00829438678920269,0.9999433755874634,0.9784764647483826,0.11682894825935364,0.0817091092467308,jfshkmoo_3.png,0,surprise
0.47251203656196594,0.12570969760417938,0.591760516166687,0.7283358573913574,0.08727560937404633,0.0,0.1558162122964859,0.00422974769026041,0.0,0.03127092495560646,0.05371233820915222,0.2143830955028534,0.29139575362205505,0.0,0.23118513822555542,0.01572023518383503,0.9850110411643982,0.5462896823883057,0.06974892318248749,0.0378112830221653,etuaucnw_3.png,0,surprise
0.5705873370170593,0.08360069245100021,0.4308188259601593,0.6841111183166504,0.13213707506656647,0.0,0.21012502908706665,0.11410809308290482,1.0,0.1036008894443512,0.12516717612743378,0.18089376389980316,0.3382599949836731,1.0,0.34885647892951965,0.007483616005629301,0.9999759197235107,0.9565311670303345,0.0824185237288475,0.032785795629024506,gqwnasgj_3.png,0,surprise
0.2835645079612732,0.11747758090496063,0.3797634243965149,0.6798540949821472,0.08666610717773438,0.0,0.163384348154068,0.003314499743282795,1.0,0.020663660019636154,0.13075362145900726,0.2938198447227478,0.38024330139160156,0.0,0.21769200265407562,0.04251924529671669,0.9956600069999695,0.6081459522247314,0.10295561701059341,0.04509395360946655,kwgamqip_3.png,0,surprise
0.27189475297927856,0.21490386128425598,0.3393138349056244,0.5675088167190552,0.1316922903060913,0.0,0.11709543317556381,0.0880395844578743,0.0,0.14122113585472107,0.2507456839084625,0.25774532556533813,0.2591869533061981,1.0,0.3787451386451721,0.005980970337986946,0.9999957084655762,0.9787119030952454,0.05217234790325165,0.034127119928598404,inomhdtg_3.png,0,surprise
0.3393787443637848,0.2514086067676544,0.3076104521751404,0.6711847186088562,0.08023709058761597,1.0,0.09412477165460587,0.027406660839915276,0.0,0.04194893687963486,0.1484074592590332,0.32776662707328796,0.38621944189071655,1.0,0.4287300705909729,0.027029627934098244,0.9994753003120422,0.9170986413955688,0.061083801090717316,0.06575178354978561,xumyjykg_3.png,0,surprise
0.5272392630577087,0.22437001764774323,0.7632178068161011,0.4857714772224426,0.13266593217849731,0.0,0.2253311425447464,0.5475581884384155,0.0,0.049780067056417465,0.16371622681617737,0.3146147131919861,0.24202735722064972,1.0,0.27372702956199646,0.02541988343000412,0.9997753500938416,0.8590378165245056,0.0864255428314209,0.05804486200213432,bklrrowh_3.png,0,surprise
0.3964046835899353,0.10981899499893188,0.6838880181312561,0.4983753561973572,0.14010398089885712,0.0,0.19595737755298615,0.2008751779794693,0.0,0.03609474003314972,0.09935066103935242,0.1688740998506546,0.27050548791885376,1.0,0.27976804971694946,0.006331819575279951,0.9999822378158569,0.9811578392982483,0.060136135667562485,0.07369054108858109,zzjhhvmc_3.png,0,surprise
