AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,file,face,label
0.4055139720439911,0.17344824969768524,0.24189743399620056,0.45399731397628784,0.26125383377075195,0.0,0.4889084994792938,0.07812359929084778,1.0,0.35712993144989014,0.3208819031715393,0.4228948950767517,0.5484376549720764,0.0,0.2988750636577606,0.33145013451576233,0.3959640562534332,0.10116996616125107,0.28768667578697205,0.19336546957492828,tbhxcbza_6.png,0,angry
0.32571128010749817,0.19724798202514648,0.52647465467453,0.40475746989250183,0.3079065680503845,0.0,0.42803260684013367,0.21864688396453857,1.0,0.23393826186656952,0.4828636050224304,0.35526955127716064,0.2713307738304138,1.0,0.4814940094947815,0.354409396648407,0.9990915060043335,0.44567474722862244,0.038129594177007675,0.36363688111305237,zdzxvhjb_6.png,0,angry
0.38947755098342896,0.3331492841243744,0.4551578462123871,0.26912975311279297,0.543026864528656,1.0,0.4881172180175781,0.27373063564300537,1.0,0.7004302740097046,0.5184597969055176,0.5061070322990417,0.2870180010795593,1.0,0.4849300980567932,0.025718756020069122,0.9895832538604736,0.7456902861595154,0.32772812247276306,0.4423222541809082,qaaaaaaa_6.png,0,angry
0.35750100016593933,0.15666703879833221,0.3238281011581421,0.31439486145973206,0.3002183139324188,0.0,0.3453887403011322,0.0343477837741375,0.0,0.1901589334011078,0.631253719329834,0.3936629295349121,0.43163079023361206,1.0,0.44347846508026123,0.14720465242862701,0.990529477596283,0.5290708541870117,0.12876036763191223,0.36961090564727783,pxswopif_6.png,0,angry
0.3743390738964081,0.28749555349349976,0.6937151551246643,0.28619396686553955,0.2873663008213043,1.0,0.47606295347213745,0.1374877691268921,0.0,0.16369451582431793,0.2877728343009949,0.44681689143180847,0.44892042875289917,1.0,0.7067755460739136,0.4954417645931244,0.32055824995040894,0.32481348514556885,0.31023600697517395,0.7180881500244141,nmkkpqag_6.png,0,angry
0.3819431960582733,0.13710112869739532,0.8191111087799072,0.23306778073310852,0.3793165385723114,1.0,0.6904032230377197,0.6221618056297302,1.0,0.2876075804233551,0.3545609414577484,0.17999663949012756,0.284845232963562,1.0,0.2278340756893158,0.02441990375518799,0.9998329877853394,0.8542988300323486,0.023864636197686195,0.668900728225708,dlqnfuhe_6.png,0,angry
0.4065525233745575,0.2678487300872803,0.15452705323696136,0.35317355394363403,0.12501169741153717,0.0,0.3423292934894562,0.08653827756643295,1.0,0.20131288468837738,0.40376776456832886,0.09356284141540527,0.3304651081562042,0.0,0.49051591753959656,0.4073895812034607,0.30489614605903625,0.37160104513168335,0.5530830025672913,0.3987865746021271,rmulxejr_6.png,0,angry
0.4362218976020813,0.22573179006576538,0.24150468409061432,0.4261592924594879,0.19943635165691376,0.0,0.31900832056999207,0.12844030559062958,1.0,0.10896332561969757,0.33555132150650024,0.4070735573768616,0.38822484016418457,1.0,0.5866256952285767,0.1395954042673111,0.998052716255188,0.632047712802887,0.029843416064977646,0.5945436358451843,jrqecequ_6.png,0,angry
0.3639335036277771,0.26754438877105713,0.6221671104431152,0.32668209075927734,0.307856947183609,1.0,0.47044703364372253,0.9343962669372559,0.0,0.3125837743282318,0.43279072642326355,0.1395399123430252,0.3867172300815582,0.0,0.7623471021652222,0.23141814768314362,0.5863408446311951,0.14967072010040283,0.3126591444015503,0.5184870362281799,aslknmnm_6.png,0,angry
0.30934756994247437,0.2954268455505371,0.4133237600326538,0.3193865418434143,0.15540049970149994,0.0,0.37652093172073364,0.04888410121202469,1.0,0.060679078102111816,0.5999318361282349,0.0872817263007164,0.4660660922527313,0.0,0.35503464937210083,0.45297345519065857,0.9237895011901855,0.11562641710042953,0.25024735927581787,0.13582086563110352,kehgoqtf_6.png,0,angry
