,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,file,label
0,0.43248764,0.20028831,0.5997999,0.41096494,0.14703985,0.0,0.18508446,0.0072389976,1.0,0.11997228,0.29722077,0.22853869,0.5182617,1.0,0.5085172,0.3941143,0.16557771,0.26348686,0.098293245,0.096311115,vwmqtsqw_2.png,sad
1,0.5472769,0.23569438,0.38074967,0.7343621,0.05310388,0.0,0.088628665,0.3112409,0.0,0.026647974,0.15727897,0.13521835,0.39407122,0.0,0.31280565,0.2652971,0.6020203,0.17492518,0.40561405,0.035596013,bvntdzqu_2.png,sad
2,0.2861408,0.14608267,0.35534444,0.5684236,0.06735036,0.0,0.15156233,0.045349255,1.0,0.020211354,0.6741889,0.32934123,0.41562876,0.0,0.6496011,0.53904766,0.27635804,0.08788114,0.19608383,0.03202159,mszjzndp_2.png,sad
3,0.30018905,0.2560406,0.28961226,0.4745829,0.06158837,0.0,0.13498141,0.046614185,0.0,0.03321713,0.10350046,0.18682797,0.37787297,0.0,0.1807097,0.22610232,0.14827588,0.20493433,0.064223826,0.031631816,csxxgjdz_2.png,sad
4,0.32605508,0.21555501,0.3036935,0.41916457,0.07146908,0.0,0.106194474,0.0036726994,0.0,0.026356803,0.13048117,0.185893,0.4189683,0.0,0.33067062,0.2227498,0.9120681,0.088687286,0.11749879,0.0378126,mgmhewpi_2.png,sad
5,0.32116592,0.13358463,0.39029956,0.59574735,0.058685612,0.0,0.13152194,0.017712241,0.0,0.03893257,0.13037325,0.3987655,0.3553893,0.0,0.52194154,0.3182909,0.071685135,0.28756243,0.6159809,0.03848256,qfjegtup_2.png,sad
6,0.54023796,0.24161874,0.50153404,0.31932428,0.14301157,0.0,0.19591355,0.29979613,0.0,0.0470551,0.13420834,0.54684913,0.40982878,0.0,0.41537708,0.5432165,0.022104809,0.18119478,0.2785953,0.06616473,eyefyhiy_2.png,sad
7,0.4275908,0.24235275,0.15896393,0.5833206,0.044913415,0.0,0.09042655,0.03203446,0.0,0.014492938,0.12534319,0.09030209,0.33927205,0.0,0.16880377,0.341188,0.10397637,0.24133596,0.16381486,0.031177804,fombzuyo_2.png,sad
8,0.6458215,0.27216825,0.28151405,0.45331287,0.0639227,0.0,0.09124249,0.003572929,0.0,0.016118452,0.19907641,0.17601155,0.54778427,0.0,0.5688691,0.51404476,0.10972669,0.06707574,0.11038777,0.042654775,wiaqclfp_2.png,sad
9,0.47391546,0.13244234,0.59033364,0.36373532,0.14143172,0.0,0.19401032,0.013848323,0.0,0.048758227,0.22913526,0.44580218,0.4917217,0.0,0.45108706,0.157814,0.06431631,0.06278155,0.10996429,0.04184464,zwizkons_2.png,sad
